rank,korean_spelling,english_spelling_romanization,frequency_band,syllables,token_note,source_url
4684,이제야,ijeya,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4685,이중,ijung,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4686,인터페이스,inteopeiseu,4001-5000,5,Frequency token/form,https://github.com/rspeer/wordfreq
4687,일자리,iljari,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4688,장벽,jangbyeok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4689,재학,jaehak,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4690,절망,jeolmang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4691,점프,jeompeu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4692,정직,jeongjik,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4693,정통,jeongtong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4694,주석,juseok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4695,진동,jindong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4696,진학,jinhak,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4697,참사,chamsa,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4698,최후,choehu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4699,컨텐츠,keontencheu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4700,콤,kom,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4701,큰일,keunil,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4702,탐정,tamjeong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4703,택배,taekbae,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4704,파도,pado,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4705,팜,pam,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4706,퍼센트,peosenteu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4707,퍼포먼스,peopomeonseu,4001-5000,4,Frequency token/form,https://github.com/rspeer/wordfreq
4708,포착,pochak,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4709,푼,pun,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4710,학대,hakdae,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4711,혼합,honhap,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4712,가죽,gajuk,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4713,건축물,geonchukmul,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4714,겁나,geopna,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4715,고치,gochi,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4716,광범위,gwangbeomwi,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4717,구상,gusang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4718,국정원,gukjeongwon,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4719,글쎄,geulsse,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4720,금발,geumbal,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4721,급식,geupsik,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4722,꺾,kkeok,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4723,내면,naemyeon,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4724,농민,nongmin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4725,느낀,neukkin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4726,늘리,neulri,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4727,다이,dai,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4728,다크,dakeu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4729,담긴,damgin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4730,대사관,daesagwan,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4731,독점,dokjeom,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4732,동아리,dongari,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4733,뜰,tteul,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4734,레이싱,reising,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4735,마실,masil,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4736,멀쩡,meoljjeong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4737,멈춰,meomchwo,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4738,멜로디,melrodi,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4739,명절,myeongjeol,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4740,모형,mohyeong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4741,믹,mik,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4742,믹스,mikseu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4743,번개,beongae,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4744,벨트,belteu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4745,본래,bonrae,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4746,봇,bot,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4747,북미,bukmi,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4748,분산,bunsan,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4749,비중,bijung,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4750,사탕,satang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4751,사형,sahyeong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4752,셋째,setjjae,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4753,소감,sogam,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4754,속성,sokseong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4755,수염,suyeom,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4756,숨기,sumgi,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4757,스캔,seukaen,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4758,슨,seun,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4759,시골,sigol,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4760,신념,sinnyeom,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4761,신중,sinjung,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4762,신한,sinhan,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4763,심정,simjeong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4764,아산,asan,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4765,아홉,ahop,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4766,에드워드,edeuwodeu,4001-5000,4,Frequency token/form,https://github.com/rspeer/wordfreq
4767,여사,yeosa,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4768,연수,yeonsu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4769,였으나,yeosseuna,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4770,영구,yeonggu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4771,용산,yongsan,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4772,우아,ua,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4773,울리,ulri,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4774,원자력,wonjaryeok,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4775,유발,yubal,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4776,융,yung,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4777,이민,imin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4778,잔뜩,jantteuk,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4779,재무,jaemu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4780,재벌,jaebeol,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4781,전당,jeondang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4782,정글,jeonggeul,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4783,져야,jyeoya,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4784,존나,jonna,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4785,주부,jubu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4786,지리,jiri,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4787,징역,jingyeok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4788,총선,chongseon,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4789,충성,chungseong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4790,캣,kaet,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4791,페이스,peiseu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4792,프랭크,peuraengkeu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4793,프리미어,peurimieo,4001-5000,4,Frequency token/form,https://github.com/rspeer/wordfreq
4794,합병,hapbyeong,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4795,해진다,haejinda,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4796,허브,heobeu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4797,혁,hyeok,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4798,호스트,hoseuteu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4799,간부,ganbu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4800,감수,gamsu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4801,감싸,gamssa,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4802,갚,gap,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4803,고베,gobe,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4804,고속,gosok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4805,고작,gojak,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4806,곧바로,gotbaro,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4807,관장,gwanjang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4808,관하,gwanha,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4809,국적,gukjeok,4001-5000,2,Sino-Korean modifier/noun-forming item,https://github.com/rspeer/wordfreq
4810,금메달,geummedal,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4811,기다릴,gidaril,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4812,남긴,namgin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4813,내린,naerin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4814,눈빛,nunbit,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4815,대체로,daechero,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4816,독재,dokjae,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4817,동반,dongban,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4818,뒀,dwot,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4819,딜,dil,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4820,랬,raet,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4821,로리,rori,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4822,마당,madang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4823,머신,meosin,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4824,메모,memo,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4825,몰라서,molraseo,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4826,몰라요,molrayo,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4827,무단,mudan,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4828,배당,baedang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4829,분과,bungwa,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4830,불타,bulta,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4831,사생활,sasaenghwal,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4832,생명체,saengmyeongche,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4833,성립,seongrip,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4834,손목,sonmok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4835,수요일,suyoil,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4836,스승,seuseung,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4837,스웨덴,seuweden,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4838,스케줄,seukejul,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4839,아름다움,areumdaum,4001-5000,4,Frequency token/form,https://github.com/rspeer/wordfreq
4840,얀,yan,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4841,엄격,eomgyeok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4842,업로드,eoprodeu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4843,연계,yeongye,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4844,위탁,witak,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4845,응급,eunggeup,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4846,인턴,inteon,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4847,장갑,janggap,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4848,장악,jangak,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4849,재고,jaego,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4850,종로,jongro,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4851,종족,jongjok,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4852,주어진,jueojin,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4853,주파수,jupasu,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4854,준수,junsu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4855,차기,chagi,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4856,차려,charyeo,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4857,책임자,chaegimja,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4858,최강,choegang,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4859,출,chul,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4860,출생,chulsaeng,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4861,출판사,chulpansa,4001-5000,3,Frequency token/form,https://github.com/rspeer/wordfreq
4862,춥,chup,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
4863,퀴즈,kwijeu,4001-5000,2,Frequency token/form,https://github.com/rspeer/wordfreq
4864,탕,tang,4001-5000,1,"Single-syllable high-frequency form; may be a bound form, particle, noun, or stem",https://github.com/rspeer/wordfreq
